Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;120000;125959;downflow;noref;15581.0000000000000;1000;140000;145959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;120000;125959;upflow;BYTE;0.0000000000000;1000;140000;145959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;130000;135959;downflow;noref;13887.0000000000000;1000;150000;155959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;130000;135959;upflow;BYTE;0.0000000000000;1000;150000;155959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;140000;145959;downflow;noref;31776.0000000000000;1000;160000;165959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;140000;145959;upflow;BYTE;0.0000000000000;1000;160000;165959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;150000;155959;downflow;noref;16279.0000000000000;1000;170000;175959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;150000;155959;upflow;BYTE;0.0000000000000;1000;170000;175959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;160000;165959;downflow;noref;14677.0000000000000;1000;180000;185959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;160000;165959;upflow;BYTE;0.0000000000000;1000;180000;185959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;170000;175959;downflow;noref;23089.0000000000000;1000;190000;195959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;170000;175959;upflow;BYTE;0.0000000000000;1000;190000;195959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;180000;185959;downflow;noref;22790.0000000000000;1000;200000;205959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;180000;185959;upflow;BYTE;0.0000000000000;1000;200000;205959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;190000;195959;downflow;noref;32697.0000000000000;1000;210000;215959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;190000;195959;upflow;BYTE;0.0000000000000;1000;210000;215959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;200000;205959;downflow;noref;14543.0000000000000;1000;220000;225959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;200000;205959;upflow;BYTE;0.0000000000000;1000;220000;225959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;210000;215959;downflow;noref;12756.0000000000000;1000;230000;235959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;210000;215959;upflow;BYTE;0.0000000000000;1000;230000;235959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;220000;225959;downflow;noref;18154.0000000000000;1000;000000;005959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;220000;225959;upflow;BYTE;0.0000000000000;1000;000000;005959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;230000;235959;downflow;noref;27433.0000000000000;1000;010000;015959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;230000;235959;upflow;BYTE;0.0000000000000;1000;010000;015959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
